number of rooms;area of apartment;number of floors;apartment floor;year of construction;elevator;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;lat;lon;edu;health;culture;eat;distance;price
3.0;50.4;5.0;1.0;1971.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.003414;56.30876;51.0;27.0;6.0;285.0;4739.23;3400000.0
3.0;57.8;12.0;10.0;1972.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.01033;56.21826;55.0;39.0;11.0;379.0;658.91;5400000.0
3.0;105.0;13.0;3.0;1999.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.014896;56.25968;59.0;35.0;10.0;364.0;1849.0;8500000.0
3.0;110.0;20.0;19.0;2014.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.986366;56.2956;58.0;31.0;6.0;308.0;4731.26;8500000.0
1.0;19.0;5.0;3.0;1975.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.970367;56.173027;14.0;24.0;5.0;137.0;5562.57;1170000.0
1.0;31.0;5.0;4.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.98435;56.199524;40.0;39.0;11.0;356.0;3397.31;2300000.0
1.0;43.3;16.0;14.0;2009.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.963978;56.215958;17.0;24.0;7.0;183.0;5230.36;3050000.0
1.0;29.3;12.0;4.0;2017.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97389;56.18593;18.0;27.0;9.0;207.0;4808.49;3200000.0
3.0;88.0;15.0;3.0;1995.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.977985;56.170315;16.0;26.0;7.0;162.0;5019.27;5999000.0
1.0;22.0;9.0;4.0;1983.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.990993;56.239143;60.0;42.0;11.0;390.0;2238.91;1900000.0
2.0;44.4;5.0;1.0;1967.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00987;56.258938;61.0;36.0;10.0;372.0;1739.25;3080000.0
1.0;36.3;19.0;3.0;2013.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.986332;56.29456;58.0;31.0;6.0;311.0;4683.02;2950000.0
1.0;38.1;19.0;14.0;2016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.969944;56.200108;21.0;27.0;9.0;215.0;4826.41;3070000.0
2.0;45.0;3.0;3.0;1957.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99795;55.94525;1.0;4.0;0.0;18.0;16806.26;2200000.0
3.0;70.0;14.0;8.0;1997.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.966225;56.175068;12.0;20.0;4.0;114.0;5871.94;4990000.0
2.0;51.0;9.0;4.0;1970.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.011635;56.294357;53.0;28.0;8.0;306.0;3827.28;3500000.0
2.0;53.0;9.0;8.0;1985.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997936;56.143467;13.0;17.0;5.0;121.0;5254.84;4150000.0
3.0;66.5;9.0;4.0;1986.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00606;56.311764;51.0;27.0;6.0;277.0;4875.37;5000000.0
3.0;86.0;18.0;5.0;2015.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0508;56.089462;6.0;0.0;0.0;15.0;9385.9;4500000.0
3.0;56.0;5.0;1.0;1963.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.00593;56.21491;56.0;40.0;11.0;376.0;993.39;4600000.0
1.0;13.0;9.0;1.0;1987.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.96084;56.21749;13.0;18.0;3.0;132.0;5563.3;720000.0
1.0;51.0;19.0;10.0;2011.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.06288;56.35633;9.0;0.0;0.0;7.0;9477.38;3360000.0
3.0;70.0;25.0;17.0;2017.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.020885;56.263153;55.0;32.0;10.0;351.0;2299.98;5850000.0
3.0;65.0;14.0;6.0;1991.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.989258;56.24137;60.0;42.0;11.0;387.0;2460.18;5500000.0
3.0;57.3;5.0;5.0;1972.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007015;56.202312;43.0;37.0;11.0;364.0;1643.92;4100000.0
3.0;66.8;10.0;7.0;1990.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.01254;55.959652;2.0;4.0;0.0;23.0;15898.37;3729000.0
1.0;30.0;5.0;1.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97875;56.196243;32.0;35.0;11.0;333.0;4033.19;2400000.0
2.0;50.1;5.0;2.0;1980.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.052067;56.092495;6.0;0.0;0.0;15.0;9298.46;2950000.0
2.0;55.0;14.0;7.0;1981.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.00498;56.2226;61.0;42.0;11.0;386.0;730.41;4400000.0
2.0;50.0;12.0;1.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00217;56.282825;57.0;34.0;9.0;346.0;3277.93;3850000.0
2.0;67.8;16.0;5.0;2013.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99775;56.215855;55.0;43.0;11.0;390.0;1624.51;5700000.0
3.0;75.8;17.0;11.0;2000.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57.995457;56.286716;58.0;32.0;8.0;343.0;3765.16;5600000.0
2.0;53.2;9.0;9.0;1989.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.10995;56.28733;3.0;3.0;2.0;11.0;11578.92;2600000.0
1.0;41.5;16.0;6.0;2018.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.068268;56.353928;9.0;0.0;1.0;6.0;9750.26;2800000.0
1.0;34.2;5.0;5.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22;1580000.0
3.0;42.7;5.0;3.0;1966.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.984222;56.198166;37.0;38.0;11.0;355.0;3451.36;3100000.0
2.0;72.0;25.0;19.0;2017.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.005424;56.32526;44.0;22.0;2.0;184.0;5673.99;4900000.0
1.0;22.0;9.0;4.0;1980.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.98873;56.240986;60.0;42.0;11.0;387.0;2510.15;1880000.0
3.0;59.8;5.0;3.0;1969.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.10524;56.386063;7.0;5.0;2.0;11.0;14003.15;3050000.0
1.0;30.9;5.0;1.0;1961.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00788;55.922535;1.0;5.0;0.0;18.0;18087.06;1250000.0
3.0;78.9;16.0;14.0;2018.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.031216;56.02084;3.0;3.0;0.0;23.0;12503.1;5180000.0
3.0;66.1;10.0;5.0;1992.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.089497;56.393528;9.0;3.0;0.0;6.0;13059.89;3750000.0
3.0;71.0;10.0;7.0;2015.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.033913;56.027275;4.0;2.0;0.0;22.0;12191.03;4350000.0
1.0;33.3;5.0;1.0;1972.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.003757;55.93594;1.0;4.0;0.0;19.0;17311.92;1690000.0
1.0;37.6;19.0;7.0;2019.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.98585;56.282288;59.0;33.0;8.0;348.0;4146.19;3500000.0
3.0;69.5;4.0;3.0;1942.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996334;55.94493;1.0;4.0;0.0;18.0;16841.21;3000000.0
2.0;43.7;5.0;4.0;1966.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00691;56.248043;63.0;40.0;11.0;380.0;1164.82;3150000.0
3.0;61.7;5.0;1.0;1975.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.008995;56.27492;58.0;34.0;9.0;356.0;2684.64;4050000.0
1.0;42.7;16.0;5.0;1993.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.97522;56.24165;52.0;39.0;11.0;362.0;3984.56;3250000.0
3.0;100.6;17.0;15.0;2015.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.98585;56.282288;59.0;33.0;8.0;348.0;4146.19;7700000.0
2.0;46.1;10.0;9.0;2008.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.985016;56.20459;41.0;39.0;11.0;363.0;3186.19;4450000.0
1.0;36.0;9.0;1.0;1994.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993153;56.133137;8.0;17.0;3.0;105.0;5993.57;2680000.0
1.0;49.7;10.0;2.0;2003.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00699;56.304436;51.0;27.0;6.0;288.0;4435.82;4370000.0
2.0;49.1;17.0;10.0;2017.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.10917;56.308277;3.0;6.0;2.0;11.0;11919.38;3300000.0
2.0;45.0;5.0;4.0;1962.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.007046;56.21625;56.0;39.0;11.0;377.0;864.85;3690000.0
2.0;47.8;18.0;4.0;2015.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04783;56.08465;6.0;0.0;0.0;15.0;9486.57;3500000.0
1.0;30.0;5.0;4.0;1970.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.963303;56.227642;21.0;22.0;4.0;188.0;5245.73;2350000.0
1.0;31.8;5.0;5.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.99964;56.253887;63.0;41.0;11.0;380.0;1876.68;3100000.0
1.0;30.7;5.0;4.0;1963.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.046516;56.088448;7.0;0.0;0.0;15.0;9221.82;1949000.0
2.0;44.0;9.0;2.0;1975.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.010094;56.204716;45.0;36.0;11.0;362.0;1457.62;4000000.0
3.0;74.0;10.0;4.0;2009.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.084633;56.405716;9.0;3.0;0.0;5.0;13256.29;4600000.0
1.0;32.5;6.0;5.0;1987.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.012856;56.258377;61.0;35.0;10.0;367.0;1725.69;3200000.0
2.0;52.0;5.0;2.0;1953.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.999805;56.25048;63.0;42.0;11.0;381.0;1714.58;3560000.0
1.0;43.0;16.0;5.0;2010.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.0508;56.347954;11.0;2.0;0.0;15.0;8297.4;2780000.0
2.0;48.0;5.0;1.0;1989.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.02993;55.846966;3.0;2.0;0.0;4.0;22634.68;1700000.0
2.0;42.9;9.0;3.0;1970.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.01068;56.29529;53.0;27.0;8.0;307.0;3880.14;3200000.0
1.0;43.1;12.0;9.0;2017.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97389;56.18593;18.0;27.0;9.0;207.0;4808.49;3950000.0
2.0;42.0;5.0;5.0;1964.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00218;55.93341;1.0;4.0;0.0;18.0;17469.53;1850000.0
2.0;46.2;3.0;3.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00496;55.93038;1.0;4.0;0.0;18.0;17633.79;1910000.0
1.0;37.8;22.0;17.0;2018.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.97042;56.23051;40.0;37.0;11.0;331.0;4453.28;3100000.0
1.0;20.2;9.0;8.0;1975.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.972828;56.23818;47.0;39.0;10.0;356.0;4216.57;1680000.0
2.0;46.0;3.0;3.0;1969.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.043312;56.100285;7.0;0.0;0.0;17.0;8439.26;2200000.0
1.0;39.0;5.0;3.0;1959.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.01869;56.283535;52.0;30.0;8.0;317.0;3315.92;2500000.0
2.0;52.8;10.0;3.0;1986.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.009823;56.31006;51.0;27.0;6.0;279.0;4750.7;4100000.0
3.0;76.0;16.0;14.0;2016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.05173;56.349213;10.0;2.0;0.0;13.0;8415.65;5500000.0
1.0;43.0;16.0;3.0;1998.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.00853;56.233875;61.0;42.0;11.0;382.0;337.85;4500000.0
1.0;33.0;5.0;1.0;1967.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.01708;55.969547;2.0;4.0;0.0;23.0;15330.38;1750000.0
1.0;52.0;25.0;17.0;2011.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.970505;56.170345;13.0;21.0;5.0;131.0;5646.68;4200000.0
3.0;57.9;5.0;4.0;1976.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.043312;56.09388;7.0;0.0;0.0;15.0;8780.86;2999000.0
1.0;31.5;9.0;7.0;1987.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99922;56.165188;25.0;23.0;10.0;253.0;3987.61;3050000.0
1.0;34.0;5.0;1.0;1988.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.037136;56.136536;8.0;3.0;1.0;42.0;6225.26;2150000.0
2.0;40.0;5.0;4.0;1967.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.018528;55.975807;2.0;4.0;0.0;22.0;14970.31;2100000.0
2.0;69.0;16.0;1.0;2014.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.03169;56.020863;3.0;3.0;0.0;23.0;12511.61;4200000.0
3.0;62.4;10.0;6.0;1990.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.051918;56.095146;6.0;0.0;0.0;15.0;9155.16;3800000.0
3.0;68.0;9.0;6.0;1991.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.109352;56.38316;5.0;5.0;2.0;12.0;14241.19;3280000.0
1.0;36.0;14.0;3.0;2007.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.062454;56.357933;9.0;0.0;0.0;7.0;9523.26;2650000.0
1.0;33.2;3.0;1.0;2014.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.045555;56.36896;8.0;2.0;0.0;11.0;9097.19;1400000.0
