number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;full address;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon
4;85.2;10;8;4450000.0;1988;1.0;Пермский край, Пермь, ул. Яблочкова, 48;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96946;56.224733
1;35.7;10;5;2180000.0;2009;1.0;Пермский край, Пермь, Делегатская ул., 35;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.13616;56.395546
1;43.2;23;16;4130000.0;2021;0.0;Пермский край, Пермь, ул. Комбайнёров, 43;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974728;56.18516
1;51.4;4;1;1728042.0;1950;0.0;Пермский край, Пермь, ул. Куйбышева, 153;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96314;56.243436
2;44.0;5;1;2530000.0;1968;0.0;Пермский край, Пермь, Таборская ул., 22;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960816;56.224938
2;53.0;10;10;3500000.0;2011;1.0;Пермский край, Пермь, ул. Генерала Черняховского, 57;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.085493;56.412138
3;71.1;16;2;4600000.0;1997;1.0;Пермский край, Пермь, Уральская ул., 51А;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.032166;56.308561
1;21.1;26;26;2560000.0;2021;2.0;Пермский край, Пермь, Буксирная ул., 10;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038382;56.038037
2;58.7;25;15;4250000.0;2019;2.0;Пермский край, Пермь, ул. Красные Казармы, 67;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.989953;56.267657
3;52.1;9;8;4100000.0;1972;1.0;Пермский край, Пермь, Фонтанная ул., 9;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001148;56.272965
3;63.7;25;9;5600000.0;2019;2.0;Пермский край, Пермь, ул. Мира, 115Б;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.96669;56.152455
2;73.0;5;5;8700000.0;2009;0.0;Пермский край, Пермь, ул. Николая Островского, 29;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04745;56.603099
3;74.0;10;4;4600000.0;2009;2.0;Пермский край, Пермь, ул. Генерала Черняховского, 49;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.084633;56.405715
1;32.0;5;5;2400000.0;1987;0.0;Пермский край, Пермь, ул. КИМ, 91А;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.017747;56.290307
1;32.0;5;5;2400000.0;1987;0.0;Пермский край, Пермь, ул. КИМ, 91А;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.017747;56.290307
1;37.3;6;5;2800000.0;2017;0.0;Пермский край, Пермь, Лядовская ул., 127Б;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035921;56.359267
2;49.3;10;9;4300000.0;1993;1.0;Пермский край, Пермь, ул. Революции, 6;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.035256;56.255463
1;36.0;5;1;2190000.0;1964;0.0;Пермский край, Пермь, ул. Мира, 126А;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.971535;56.157318
3;90.0;10;6;6400000.0;2000;1.0;Пермский край, Пермь, ул. Малкова, 26;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996877;56.193238
2;59.9;19;11;5300000.0;2012;1.0;Пермский край, Пермь, Рабочая ул., 7;0;1;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993806;56.19897
4;160.0;5;5;17500000.0;1954;1.0;Пермский край, Пермь, Комсомольский проспект, 49;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001391;56.247483
1;40.0;16;15;3240000.0;2015;1.0;Пермский край, Пермь, 5-я Каховская ул., 8Б;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02204;56.007652
1;36.6;5;3;2650000.0;1963;0.0;Пермский край, Пермь, ул. Баумана, 1;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.987884;56.200488
1;46.9;17;3;3900000.0;2006;2.0;Пермский край, Пермь, Красновишерская ул., 39;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.022218;56.266617
2;59.0;17;3;4520000.0;2014;2.0;Пермский край, Пермь, Кронштадтская ул., 33;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998374;56.204967
2;80.1;6;5;6900000.0;2004;0.0;Пермский край, Пермь, ул. Чкалова, 38А;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.986216;56.250604
1;30.9;5;5;2350000.0;1969;0.0;Пермский край, Пермь, шоссе Космонавтов, 86;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994545;56.207946
1;33.1;17;15;2500000.0;2018;1.0;Пермский край, Пермь, Байкальская ул., 7Б;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.031369;56.024403
2;38.3;9;9;1400000.0;1985;2.0;Пермский край, Пермь, Ласьвинская ул., 76;1;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.011613;55.926488
1;28.8;4;3;3060000.0;2016;0.0;Пермский край, Пермь, Агатовая ул., 36;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000646;56.339348
1;47.0;19;18;3790000.0;2020;1.0;Пермский край, Пермь, ул. Челюскинцев, 23;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98619;56.231297
3;81.0;16;6;7400000.0;2020;1.0;Пермский край, Пермь, Кисловодская ул., 12;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993648;56.221372
1;51.0;19;10;3360000.0;2011;1.0;Пермский край, Пермь, ул. Ивана Франко, 42;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.062881;56.35633
3;81.0;16;6;7400000.0;2020;1.0;Пермский край, Пермь, Кисловодская ул., 12;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993648;56.221372
2;53.4;10;8;4990000.0;1992;1.0;Пермский край, Пермь, Парковый проспект, 33;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998434;56.165221
1;34.5;9;1;2790000.0;1992;1.0;Пермский край, Пермь, Норильская ул., 9;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.968444;56.19627
3;53.0;9;7;3670000.0;1980;1.0;Пермский край, Пермь, ул. Архитектора Свиязева, 28А;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.963427;56.18221
1;34.0;10;5;2150000.0;2012;1.0;Пермский край, Пермь, Уссурийская ул., 27А;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08419;56.411161
2;43.8;5;1;3550000.0;1984;0.0;Пермский край, Пермь, ул. Крисанова, 10;0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00994;56.211485
1;36.3;10;5;3400000.0;2005;1.0;Пермский край, Пермь, ул. Юрша, 25/1;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002835;56.301889
2;52.0;10;10;4200000.0;1998;1.0;Пермский край, Пермь, ул. Куфонина, 16;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994389;56.135789
1;35.7;3;3;1700000.0;1962;0.0;Пермский край, Пермь, Новосибирская ул., 18А;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.962563;56.237043
1;32.0;5;2;2800000.0;1972;0.0;Пермский край, Пермь, Монастырская ул., 93;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012791;56.221675
1;30.5;5;4;2350000.0;1964;0.0;Пермский край, Пермь, ул. Советской Армии, 27В;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.983947;56.200805
2;74.1;16;15;7500000.0;2013;1.0;Пермский край, Пермь, шоссе Космонавтов, 86А;1;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994861;56.206995
1;42.0;10;4;4100000.0;2006;1.0;Пермский край, Пермь, бульвар Гагарина, 66А;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997535;56.284634
3;84.4;10;7;6600000.0;2003;1.0;Пермский край, Пермь, Рабоче-Крестьянская ул., 6;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.007264;56.270046
1;33.0;17;12;2500000.0;2016;1.0;Пермский край, Пермь, Байкальская ул., 7Б;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.031369;56.024403
2;54.0;9;7;3600000.0;1972;1.0;Пермский край, Пермь, ул. Луначарского, 90;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004814;56.225087
3;61.7;5;3;2900000.0;1973;0.0;Пермский край, Пермь, ул. Ивана Франко, 40/1;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.062523;56.355433
3;67.0;10;2;4100000.0;1988;1.0;Пермский край, Пермь, ул. Юрша, 9А;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008464;56.30733
3;74.0;10;6;4650000.0;1999;1.0;Пермский край, Пермь, Пушкарская ул., 92;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00385;56.299328
3;60.3;9;6;4450000.0;1975;1.0;Пермский край, Пермь, ул. Луначарского, 94;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003935;56.219918
2;38.4;10;10;2750000.0;2002;1.0;Пермский край, Пермь, Янаульская ул., 30;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.097838;56.30086
2;51.0;9;4;3500000.0;1970;1.0;Пермский край, Пермь, ул. Тургенева, 39;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.011635;56.294359
3;57.0;16;10;4999999.0;2020;2.0;Пермский край, Пермь, Сапфирная ул., 14;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00995;56.332375
2;45.0;5;4;3340000.0;1966;0.0;Пермский край, Пермь, ул. Крупской, 89;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994993;56.299386
2;45.0;5;4;3690000.0;1962;0.0;Пермский край, Пермь, ул. Ленина, 78;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007045;56.216253
3;72.0;20;5;6300000.0;2013;1.0;Пермский край, Пермь, ул. Белинского, 31;1;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999823;56.268544
3;68.1;9;7;6100000.0;1990;1.0;Пермский край, Пермь, ул. Луначарского, 51;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008353;56.244942
3;58.0;9;2;2900000.0;1981;1.0;Пермский край, Пермь, Молдавская ул., 4;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.087559;56.402535
1;36.0;18;14;2630000.0;2013;0.0;Пермский край, Пермь, Хабаровская ул., 54;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.050802;56.089462
4;127.0;10;9;11800000.0;1996;1.0;Пермский край, Пермь, Стахановская ул., 10А;1;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.987005;56.218455
3;79.4;14;2;7800000.0;2008;1.0;Пермский край, Пермь, Краснофлотская ул., 28;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.997215;56.240432
3;79.8;5;5;5100000.0;1960;0.0;Пермский край, Пермь, ул. Газеты Звезда, 14;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.014406;56.241981
2;41.2;5;5;2750000.0;1959;0.0;Пермский край, Пермь, ул. Степана Разина, 75;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.021035;56.2736
1;54.0;10;6;2600000.0;2006;1.0;Пермский край, Пермь, Кировоградская ул., 6;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993407;55.944284
1;39.6;16;6;2900000.0;2009;1.0;Пермский край, Пермь, Хабаровская ул., 56;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.049338;56.087041
3;117.8;18;16;15000000.0;2005;1.0;Пермский край, Пермь, ул. 25 Октября, 72;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001787;56.261971
2;49.1;10;10;4700000.0;1991;1.0;Пермский край, Пермь, ул. Луначарского, 51;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008353;56.244942
2;49.0;12;10;4050000.0;1981;2.0;Пермский край, Пермь, Парковый проспект, 39;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998124;56.171157
2;43.6;5;5;3500000.0;1961;0.0;Пермский край, Пермь, ул. Лодыгина, 3А;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.966483;56.243323
3;58.7;25;21;4700000.0;2018;1.0;Пермский край, Пермь, ул. Красные Казармы, 67;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.989953;56.267657
3;61.5;5;2;3690000.0;1968;0.0;Пермский край, Пермь, ул. Космонавта Леонова, 56;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.965438;56.173188
4;90.0;10;8;7800000.0;1999;1.0;Пермский край, Пермь, ул. Мира, 74;1;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.978523;56.185535
3;68.0;10;6;5850000.0;1998;1.0;Пермский край, Пермь, ул. Максима Горького, 64;0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.008094;56.260801
2;49.1;17;10;3300000.0;2017;1.0;Пермский край, Пермь, ул. Карбышева, 47А;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.10917;56.308276
1;20.7;26;10;2370000.0;2021;1.0;Пермский край, Пермь, Буксирная ул., 10;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038382;56.038037
1;33.7;10;5;3275000.0;2005;1.0;Пермский край, Пермь, проспект Декабристов, 23;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.975274;56.20267
3;85.5;9;8;4750000.0;1986;1.0;Пермский край, Пермь, ул. Старцева, 5;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007602;56.312808
3;55.5;19;19;6500000.0;2019;1.0;Пермский край, Пермь, ул. Александра Турчевича, 8;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.989992;56.265524
2;44.9;5;1;2900000.0;1960;0.0;Пермский край, Пермь, ул. Коминтерна, 24;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.987697;56.245797
3;100.0;25;22;9950000.0;2011;1.0;Пермский край, Пермь, ул. Чернышевского, 15В;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996934;56.271314
